Unnamed: 0,id,p_id,results_key,results,run_args,results_files,process_data,baseline,scenes_id,cost_id,log_id,dimension,task_id,run_id,task_from,plan_id,report_id,status,version,created,modified,resources,old_results_id
10.0,347044,1,test_only_string_return,"{""#wrk_qps_avg"": 4468405.64, ""wrk_latency_avg"": 0.766, ""wrk_latency_max"": 3330.0, ""wrk_transfer_sec"": 647.52, ""wrk_latency_stdev"": 4.59, ""wrk_latency_distribution_90"": 0.91}","{""https"": false, ""thread"": 62, ""duration"": 30, ""test_item"": ""only_string_return"", ""connection"": 6200, ""keep_alive"": true, ""net_params"": ""default""}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/58488001/289263_58488001_1_nginx_wrk_accept_mutex_tune_baseline_5.json"", ""1630797027-wrk-sar.1630795953.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797027-wrk-sar.1630795953.log"", ""1630797029-wrk-sar.1630795953.rx_kB.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797029-wrk-sar.1630795953.rx_kB.png"", ""1630797032-wrk-sar.1630795953.tx_kB.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797032-wrk-sar.1630795953.tx_kB.png"", ""1630797030-wrk-sar.1630795953.rx_pck.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797030-wrk-sar.1630795953.rx_pck.png"", ""1630797033-wrk-sar.1630795953.tx_pck.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797033-wrk-sar.1630795953.tx_pck.png"", ""1630797024-172.20.224.21_tool_20210905_0653.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797024-172.20.224.21_tool_20210905_0653.log"", ""1630797025-172.20.224.21_tool_20210905_0654.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797025-172.20.224.21_tool_20210905_0654.log"", ""1630797026-172.20.224.21_tool_20210905_0656.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797026-172.20.224.21_tool_20210905_0656.log""}",{},{},99509,259627,259626,"{""cvm_cpu"": ""62"", ""platform"": ""qcloud"", ""test_name"": ""nginx_wrk_accept_mutex_tune_baseline"", ""tool_name"": ""nginx_wrk"", ""cvm_memory"": ""214 GB"", ""cvm_cpu_qos"": true, ""cvm_os_type"": ""CentOS Linux release 8.2.2004 (Core)"", ""cvm_version"": ""name_1"", ""cvm_cpu_type"": ""name_0"", ""tool_version"": ""1.16.4_4.1.0"", ""host_cpu_type"": ""name_0"", ""component_name"": ""cvm"", ""host_memory_type"": ""name_2"", ""component_version"": ""default"", ""host_cpu_isolation"": {""host"": {""vm"": ""2-32,38-68,74-104,110-140"", ""dpdk"": ""33-35,69-71,105-107,141-143"", ""host"": ""0-1,36-37"", ""spdk"": ""72-73,108-109""}}, ""host_manufacturer_name"": ""name_3""}",58488001,3cc1b35d-da41-4346-b4a4-c6d7c04a0823,qci,289263,8748610.0,1,9999,2021-09-05 07:03:35.763836+08,2021-09-05 07:10:46.77751+08,"{""cluster"": {""server"": 113223}, ""tool_env"": {""nginx_wrk"": [36010]}, ""component"": {""nginx_wrk"": [36011]}}",
11.0,350170,5,test_1kb,"{""#wrk_qps_avg"": 373061.7, ""wrk_latency_avg"": 4.09, ""wrk_latency_max"": 2250.0, ""wrk_transfer_sec"": 449.33, ""wrk_latency_stdev"": 20.9, ""wrk_latency_distribution_90"": 3.5}","{""https"": false, ""thread"": 16, ""duration"": 30, ""test_item"": ""1kb"", ""connection"": 1600, ""keep_alive"": true, ""net_params"": ""default""}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/59817275/294749_59817275_0_nginx_wrk_tune_baseline_3.json"", ""1631305464-wrk-sar.1631303936.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817275/1631305464-wrk-sar.1631303936.log"", ""1631305465-wrk-sar.1631303936.rx_kB.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817275/1631305465-wrk-sar.1631303936.rx_kB.png"", ""1631305468-wrk-sar.1631303936.tx_kB.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817275/1631305468-wrk-sar.1631303936.tx_kB.png"", ""1631305466-wrk-sar.1631303936.rx_pck.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817275/1631305466-wrk-sar.1631303936.rx_pck.png"", ""1631305469-wrk-sar.1631303936.tx_pck.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817275/1631305469-wrk-sar.1631303936.tx_pck.png"", ""1631305460-10.50.105.135_tool_20210910_1959.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817275/1631305460-10.50.105.135_tool_20210910_1959.log"", ""1631305461-10.50.105.135_tool_20210910_2001.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817275/1631305461-10.50.105.135_tool_20210910_2001.log"", ""1631305463-10.50.105.135_tool_20210910_2002.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817275/1631305463-10.50.105.135_tool_20210910_2002.log""}",{},{},100889,261950,261949,"{""runtime"": ""docker"", ""node_cpu"": ""16"", ""cpu_limit"": 0, ""node_nums"": 2, ""test_name"": ""nginx_wrk_tune_baseline"", ""tool_name"": ""nginx_wrk"", ""k8s_version"": ""v1.18.4-tke.8"", ""node_memory"": ""32 GB"", ""mem_limit_mb"": 0.0, ""node_os_name"": ""Tencent Linux release 2.4 (Final)"", ""tool_version"": ""1.16.7_4.1.0"", ""netPluginType"": ""VPC-CNI-exclusive"", ""component_name"": ""tke"", ""node_os_kernel"": ""4.14.105-19-0020.1.bs"", ""runtime_version"": ""19.3.9"", ""component_version"": ""debug"", ""tke_cvm_sold_type"": ""S5""}",59817275,fc20f6df-45e9-4d4e-b52b-d2b515134385,qci,294749,8962201.0,1,2001,2021-09-11 04:21:11.603706+08,2021-09-11 04:24:49.060613+08,"{""cluster"": {""server"": 116007}, ""component"": {""nginx_wrk"": [34718]}, ""component_env"": {""nginx_wrk"": [36887]}}",
12.0,351291,1,"dbDriver=mysql,mode=read,numThreads=4,tableNum=50,tableSize=2000000","{""#sysbench_mysql_tps"": 1340.75}","{""mode"": ""read"", ""dbDriver"": ""mysql"", ""tableNum"": 50, ""tableSize"": 2000000, ""numThreads"": 4}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/59987316/295163_59987316_0_sysbench_mysql_baseline_1.json"", ""1631503201-172.18.193.237_tool_20210913_1003.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59987316/1631503201-172.18.193.237_tool_20210913_1003.log""}","{""172.18.193.237"": {""sysbench_dbDriver=mysql,mode=read,numThreads=4,tableNum=50,tableSize=2000000"": ""2d9de1a4-770e-4470-99a3-0e490095a338""}}",{},101365,262715,262716,"{""cvm_cpu"": ""4"", ""platform"": ""qcloud"", ""test_name"": ""sysbench_mysql_baseline"", ""tool_name"": ""sysbench"", ""cvm_memory"": ""16 GB"", ""cvm_cpu_qos"": true, ""cvm_os_type"": ""TencentOS Server 3.2 (Final)"", ""cvm_version"": ""name_17"", ""cvm_cpu_type"": ""name_0"", ""tool_version"": ""1.0.17"", ""host_cpu_type"": ""name_0"", ""component_name"": ""cvm"", ""host_memory_type"": ""name_18"", ""component_version"": ""default"", ""host_cpu_isolation"": {""host"": {""vm"": ""2-32,38-68,74-104,110-140"", ""dpdk"": ""33-35,69-71,105-107,141-143"", ""host"": ""0-1,36-37"", ""spdk"": ""72-73,108-109""}}, ""host_manufacturer_name"": ""name_3""}",59987316,7cb741bf-6b61-4f37-acb2-7a2c56aee40b,qci,295163,8998476.0,1,9999,2021-09-13 11:18:17.604656+08,2021-09-13 11:20:20.427758+08,"{""cluster"": {""server"": 116045}, ""tool_env"": {""sysbench"": [37014]}, ""component"": {""sysbench"": [37015]}}",
13.0,347024,1,scale=5000,"{""#super_pi_sys_time"": 0.015, ""#super_pi_real_time"": 20.002, ""#super_pi_user_time"": 19.977}","{""scale"": 5000, ""background"": false}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/58535876/137437_58535876_0_super_pi_baseline_0.json"", ""1630793539-172.16.32.41_tool_20210905_0610.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58535876/1630793539-172.16.32.41_tool_20210905_0610.log""}",{},"{""#super_pi_sys_time"": 0.00321, ""#super_pi_real_time"": 20.1975, ""#super_pi_user_time"": 20.0256}",99502,259617,259618,"{""cvm_cpu"": ""4"", ""platform"": ""qcloud"", ""test_name"": ""super_pi_baseline"", ""tool_name"": ""super_pi"", ""cvm_memory"": ""8 GB"", ""cvm_os_type"": ""CentOS Linux release 7.4.1708 (Core)"", ""cvm_version"": null, ""name_13"": ""name_9"", ""tool_version"": ""default"", ""component_name"": ""cvm"", ""component_version"": ""default""}",58535876,c6f116e3-5bec-4230-95b5-bc57024784a8,qci,137437,8759121.0,2,9999,2021-09-05 06:11:28.434625+08,2021-09-05 06:12:24.672803+08,"{""cluster"": {""server"": 108160}, ""tool_env"": {""super_pi"": [33917]}, ""component"": {""super_pi"": [33918]}}",
14.0,347047,1,scale=5000,"{""#super_pi_sys_time"": 0.001, ""#super_pi_real_time"": 19.98, ""#super_pi_user_time"": 19.978}","{""scale"": 5000, ""background"": false}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/58537789/137437_58537789_0_super_pi_baseline_0.json"", ""1630797227-172.16.32.41_tool_20210905_0712.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58537789/1630797227-172.16.32.41_tool_20210905_0712.log""}",{},"{""#super_pi_sys_time"": 0.00105, ""#super_pi_real_time"": 20.20361, ""#super_pi_user_time"": 20.02687}",99510,259628,259629,"{""cvm_cpu"": ""4"", ""platform"": ""qcloud"", ""test_name"": ""super_pi_baseline"", ""tool_name"": ""super_pi"", ""cvm_memory"": ""8 GB"", ""cvm_os_type"": ""CentOS Linux release 7.4.1708 (Core)"", ""cvm_version"": null, ""name_13"": ""name_9"", ""tool_version"": ""default"", ""component_name"": ""cvm"", ""component_version"": ""default""}",58537789,537adf06-5a91-4b21-9c4c-989712dabcc8,qci,137437,8759605.0,1,9999,2021-09-05 07:12:55.014694+08,2021-09-05 07:13:52.874029+08,"{""cluster"": {""server"": 108160}, ""tool_env"": {""super_pi"": [33917]}, ""component"": {""super_pi"": [33918]}}",
15.0,347045,1,test_only_string_return[keep_alive=False],"{""#wrk_qps_avg"": 99432.8, ""wrk_errors_str"": {""read"": 0, ""write"": 0, ""connect"": 0, ""timeout"": 82}, ""wrk_latency_avg"": 9.17, ""wrk_latency_max"": 3330.0, ""wrk_transfer_sec"": 13.94, ""wrk_latency_stdev"": 58.74, ""wrk_latency_distribution_90"": 5.66}","{""https"": false, ""thread"": 62, ""duration"": 30, ""test_item"": ""only_string_return"", ""connection"": 6200, ""keep_alive"": false, ""net_params"": ""default""}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/58488001/289263_58488001_1_nginx_wrk_accept_mutex_tune_baseline_6.json"", ""1630797053-wrk-sar.1630796255.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797053-wrk-sar.1630796255.log"", ""1630797055-wrk-sar.1630796255.rx_kB.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797055-wrk-sar.1630796255.rx_kB.png"", ""1630797057-wrk-sar.1630796255.tx_kB.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797057-wrk-sar.1630796255.tx_kB.png"", ""1630797056-wrk-sar.1630796255.rx_pck.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797056-wrk-sar.1630796255.rx_pck.png"", ""1630797059-wrk-sar.1630796255.tx_pck.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797059-wrk-sar.1630796255.tx_pck.png"", ""1630797049-172.20.224.21_tool_20210905_0658.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797049-172.20.224.21_tool_20210905_0658.log"", ""1630797051-172.20.224.21_tool_20210905_0659.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797051-172.20.224.21_tool_20210905_0659.log"", ""1630797052-172.20.224.21_tool_20210905_0701.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58488001/1630797052-172.20.224.21_tool_20210905_0701.log""}",{},{},99509,259627,259626,"{""cvm_cpu"": ""62"", ""platform"": ""qcloud"", ""test_name"": ""nginx_wrk_accept_mutex_tune_baseline"", ""tool_name"": ""nginx_wrk"", ""cvm_memory"": ""214 GB"", ""cvm_cpu_qos"": true, ""cvm_os_type"": ""CentOS Linux release 8.2.2004 (Core)"", ""cvm_version"": ""name_1"", ""cvm_cpu_type"": ""name_0"", ""tool_version"": ""1.16.4_4.1.0"", ""host_cpu_type"": ""name_0"", ""component_name"": ""cvm"", ""host_memory_type"": ""name_2"", ""component_version"": ""default"", ""host_cpu_isolation"": {""host"": {""vm"": ""2-32,38-68,74-104,110-140"", ""dpdk"": ""33-35,69-71,105-107,141-143"", ""host"": ""0-1,36-37"", ""spdk"": ""72-73,108-109""}}, ""host_manufacturer_name"": ""name_3""}",58488001,3cc1b35d-da41-4346-b4a4-c6d7c04a0823,qci,289263,8748610.0,1,9999,2021-09-05 07:03:35.763836+08,2021-09-05 07:11:24.832646+08,"{""cluster"": {""server"": 113223}, ""tool_env"": {""nginx_wrk"": [36010]}, ""component"": {""nginx_wrk"": [36011]}}",
16.0,350171,5,"test_only_string_return[keep_alive=False,net_params=default,thread=16,connection=1600,https=False,duration=600]","{""#wrk_qps_avg"": 79303.53, ""wrk_errors_str"": {""read"": 834, ""write"": 0, ""connect"": 0, ""timeout"": 0}, ""wrk_latency_avg"": 8.79, ""wrk_latency_max"": 680.57, ""wrk_transfer_sec"": 11.12, ""wrk_latency_stdev"": 8.57, ""wrk_latency_distribution_90"": 16.81}","{""https"": false, ""thread"": 16, ""duration"": 600, ""test_item"": ""only_string_return"", ""connection"": 1600, ""keep_alive"": false, ""net_params"": ""default""}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/59817278/294749_59817278_0_nginx_wrk_monitor_baseline_0.json"", ""1631306782-wrk-sar.1631305932.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817278/1631306782-wrk-sar.1631305932.log"", ""1631306783-wrk-sar.1631305932.rx_kB.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817278/1631306783-wrk-sar.1631305932.rx_kB.png"", ""1631306786-wrk-sar.1631305932.tx_kB.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817278/1631306786-wrk-sar.1631305932.tx_kB.png"", ""1631306784-wrk-sar.1631305932.rx_pck.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817278/1631306784-wrk-sar.1631305932.rx_pck.png"", ""1631306787-wrk-sar.1631305932.tx_pck.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817278/1631306787-wrk-sar.1631305932.tx_pck.png"", ""1631306781-10.50.105.135_tool_20210910_2042.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59817278/1631306781-10.50.105.135_tool_20210910_2042.log""}",{},{},100890,261951,261952,"{""runtime"": ""docker"", ""node_cpu"": ""16"", ""cpu_limit"": 0, ""node_nums"": 2, ""test_name"": ""nginx_wrk_monitor_baseline"", ""tool_name"": ""nginx_wrk"", ""k8s_version"": ""v1.18.4-tke.8"", ""node_memory"": ""32 GB"", ""mem_limit_mb"": 0.0, ""node_os_name"": ""Tencent Linux release 2.4 (Final)"", ""tool_version"": ""1.16.7_4.1.0"", ""netPluginType"": ""VPC-CNI-exclusive"", ""component_name"": ""tke"", ""node_os_kernel"": ""4.14.105-19-0020.1.bs"", ""runtime_version"": ""19.3.9"", ""component_version"": ""debug"", ""tke_cvm_sold_type"": ""S5""}",59817278,d8041aec-d571-4285-8a44-f40eda7a41ee,qci,294749,8962201.0,1,2001,2021-09-11 04:45:20.055398+08,2021-09-11 04:46:51.91063+08,"{""cluster"": {""server"": 116007}, ""component"": {""nginx_wrk"": [34718]}, ""component_env"": {""nginx_wrk"": [36888]}}",
17.0,350172,1,default,"{""#ls_time"": 18}",{},{},{},"{""#ls_time"": 18.0}",100891,148524,2562,"{""dd"": ""name_11"", ""cvm_cpu"": ""1"", ""platform"": ""default"", ""test_name"": ""demo"", ""tool_name"": ""ls"", ""cvm_memory"": ""2 GB"", ""cvm_os_type"": ""CentOS Linux release 7.6.1810 (Core)"", ""cvm_version"": ""name_11"", ""cvm_cpu_type"": ""name_9"", ""tool_version"": ""1.0"", ""host_cpu_type"": ""name_9"", ""component_name"": ""cvm"", ""host_memory_type"": ""name_12"", ""component_version"": ""name_11"", ""host_cpu_isolation"": {""host"": {""vm"": ""1-3,5-22,25-27,29-46,49-51,53-70,73-75,77-94"", ""dpdk"": ""23,47,71,95"", ""host"": ""0,48"", ""spdk"": ""4,24,28,52,72,76""}}, ""host_manufacturer_name"": ""name_10""}",6129e5dd-1175-424c-9e96-837e422002cf,e7b94c03-754d-47f3-9a8b-154f778f7c55,qta,qta_task_result,14525532.0,1,404,2021-09-11 05:01:08.175294+08,2021-09-11 05:01:09.516358+08,"{""component"": {""ls"": [36889]}}",
18.0,347025,1,default,"{""#pgbench_TPC_B"": 6523, ""#pgbench_TRIMMED"": 10222, ""#pgbench_SELECT_ONLY"": 661980}","{""hostname"": ""127.0.0.1""}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/58531595/289259_58531595_0_pgbench_baseline_0.json"", ""1630794407-172.18.195.36_tool_20210905_0608.log"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/58531595/1630794407-172.18.195.36_tool_20210905_0608.log""}",{},{},99503,259619,259620,"{""cvm_cpu"": ""62"", ""platform"": ""qcloud"", ""test_name"": ""pgbench_baseline"", ""tool_name"": ""pgbench"", ""cvm_memory"": ""212 GB"", ""cvm_cpu_qos"": true, ""cvm_os_type"": ""CentOS Linux release 8.2.2004 (Core)"", ""cvm_version"": ""name_17"", ""cvm_cpu_type"": ""name_0"", ""tool_version"": ""1"", ""host_cpu_type"": ""name_0"", ""component_name"": ""cvm"", ""host_memory_type"": ""name_18"", ""component_version"": ""default"", ""host_cpu_isolation"": {""host"": {""vm"": ""2-32,38-68,74-104,110-140"", ""dpdk"": ""33-35,69-71,105-107,141-143"", ""host"": ""0-1,36-37"", ""spdk"": ""72-73,108-109""}}, ""host_manufacturer_name"": ""name_3""}",58531595,925b43bf-a81d-412a-944d-901a4d15d498,qci,289259,8747865.0,1,9999,2021-09-05 06:25:24.973218+08,2021-09-05 06:27:05.236532+08,"{""cluster"": {""server"": 113123}, ""tool_env"": {""pgbench"": [36267]}, ""component"": {""pgbench"": [36268]}}",
19.0,348116,1,ping_flood_default[packet_size=1400],"{""#ping_avg"": 0.042959999999999984, ""#ping_max"": 4.05, ""#ping_min"": 0.04, ""#ping_flood_1ms"": 33, ""ping_flood_1ms_list"": [1, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 0, 0, 0, 1, 2, 0, 1, 0, 2, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 4, 0, 0, 0], ""ping_flood_max_delay_list"": [4.04, 0.929, 0.296, 0.93, 1.01, 1.15, 0.19, 0.176, 1.08, 4.05, 0.924, 0.906, 4.04, 0.89, 0.902, 1.25, 1.23, 1.03, 1.14, 0.922, 0.935, 0.953, 1.15, 4.04, 0.442, 4.04, 0.177, 1.14, 4.04, 0.904, 0.962, 0.955, 0.17, 0.891, 4.05, 0.735, 0.822, 0.986, 0.992, 0.993, 0.198, 1.15, 1.21, 0.204, 1.42, 0.195, 1.18, 0.954, 0.923, 0.994]}","{""ipv6"": false, ""bind_core"": """", ""name_19"": ""flood"", ""all_packet"": 50000000, ""packet_size"": 1400, ""repeat_count"": 50, ""per_run_packet"": 1000000}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/59008850/291227_59008850_0_ping_baseline_0.json"", ""1631031128-flood.1631021804.4243643.png"": ""https://yunyu.cloud.tencent.com/file/cos//tencent_bench/result/59008850/1631031128-flood.1631021804.4243643.png""}","{""10.0.10.11"": {""ping_ping_flood_default[packet_size=1400]"": ""8a527b6d-31e3-4eef-aa60-d6200ef112db""}}",{},100070,260520,260521,"{""cvm_cpu"": ""96"", ""platform"": ""qcloud"", ""test_name"": ""ping_baseline"", ""tool_name"": ""ping"", ""cvm_memory"": ""376 GB"", ""cvm_os_type"": ""CentOS Linux release 7.6.1810 (Core)"", ""cvm_version"": ""name_20"", ""cvm_cpu_type"": ""name_9"", ""tool_version"": ""s20161105"", ""component_name"": ""cvm"", ""component_version"": ""default""}",59008850,099051cc-108d-4002-a8a8-6067198f9333,qci,291227,8837752.0,1,9999,2021-09-08 00:09:18.725477+08,2021-09-08 00:12:17.144537+08,"{""cluster"": {""server"": 115019}, ""tool_env"": {""ping"": [36544]}, ""component"": {""ping"": [36545]}}",
20.0,350173,1,default,"{""#ls_time"": 18}",{},{},{},"{""#ls_time"": 18.0}",100892,148524,2562,"{""dd"": ""name_11"", ""cvm_cpu"": ""1"", ""platform"": ""default"", ""test_name"": ""demo"", ""tool_name"": ""ls"", ""cvm_memory"": ""2 GB"", ""cvm_os_type"": ""CentOS Linux release 7.6.1810 (Core)"", ""cvm_version"": ""name_11"", ""cvm_cpu_type"": ""name_9"", ""tool_version"": ""1.0"", ""host_cpu_type"": ""name_9"", ""component_name"": ""cvm"", ""host_memory_type"": ""name_12"", ""component_version"": ""name_11"", ""host_cpu_isolation"": {""host"": {""vm"": ""1-3,5-22,25-27,29-46,49-51,53-70,73-75,77-94"", ""dpdk"": ""23,47,71,95"", ""host"": ""0,48"", ""spdk"": ""4,24,28,52,72,76""}}, ""host_manufacturer_name"": ""name_10""}",a7fec718-6fcb-412e-97e6-f2960a0a8365,71ec1103-60e8-4ddb-b150-e40cb4ff40b0,qta,qta_task_result,14525532.0,1,404,2021-09-11 05:02:28.48998+08,2021-09-11 05:02:39.852221+08,"{""component"": {""ls"": [36890]}}",
21.0,351292,1,default,"{""#tcpping_latency_avg"": 0.111, ""#tcpping_latency_max"": 0.155, ""#tcpping_latency_min"": 0.082, ""#tcpping_latency_stdev"": 0.013, ""#tcpping_distribution_50"": 0.11, ""#tcpping_distribution_90"": 0.129, ""#tcpping_distribution_99"": 0.141, ""#tcpping_distribution_999"": 0.147}","{""ipv6"": false, ""count"": 2400, ""timeout"": 5.0, ""interval"": 0.5}","{""tests_result_url"": ""cloud_perf/2018/results/tencent_bench/result/60033818/295304_60033818_0_tcpping_baseline_0.json""}","{""10.0.0.184"": {""tcpping_default"": ""177e53e7-5586-4f9e-8173-dba067bc0196""}}",{},100154,262717,262718,"{""cvm_cpu"": ""192"", ""platform"": ""qcloud"", ""test_name"": ""tcpping_baseline"", ""tool_name"": ""tcpping"", ""cvm_memory"": ""712 GB"", ""cvm_os_type"": ""Tencent tlinux release 3.2 (Final)"", ""cvm_version"": ""name_22"", ""cvm_cpu_type"": ""name_21"", ""tool_version"": ""1.7"", ""component_name"": ""cvm"", ""component_version"": ""default""}",60033818,d82d23f5-91d0-4d5d-af30-2e15d744f49f,qci,295304,9007604.0,1,9999,2021-09-13 11:18:33.490904+08,2021-09-13 11:20:25.371125+08,"{""cluster"": {""server"": 115060}, ""tool_env"": {""tcpping"": [37046]}, ""component"": {""tcpping"": [37047]}}",
22.0,220011,1,default,"{""#ls_time"": 18}",{},{},{},"{""#ls_time"": 18.0}",60516,148524,2562,"{""dd"": ""name_11"", ""cvm_cpu"": ""1"", ""platform"": ""default"", ""test_name"": ""demo"", ""tool_name"": ""ls"", ""cvm_memory"": ""2 GB"", ""cvm_version"": ""name_11"", ""cvm_cpu_type"": ""name_9"", ""tool_version"": ""1.0"", ""host_cpu_type"": ""name_9"", ""component_name"": ""cvm"", ""host_memory_type"": ""name_12"", ""component_version"": ""name_11"", ""host_cpu_isolation"": {""host"": {""vm"": ""1-3,5-22,25-27,29-46,49-51,53-70,73-75,77-94"", ""dpdk"": ""23,47,71,95"", ""host"": ""0,48"", ""spdk"": ""4,24,28,52,72,76""}}, ""host_manufacturer_name"": ""name_10""}",f4c3ac2f-d623-477f-a9b3-ffc4a0c385e8,189fb948-1ad1-46bf-b536-f3fcf9ef7692,qta,qta_task_result,14525532.0,1,404,2020-12-15 15:01:08.985608+08,2020-12-15 15:01:09.884345+08,"{""component"": {""ls"": [16200]}}",
23.0,222631,1,default,"{""#ls_time"": 18}",{},{},{},"{""#ls_time"": 18.0}",61694,148524,2562,"{""dd"": ""name_11"", ""cvm_cpu"": ""1"", ""platform"": ""default"", ""test_name"": ""demo"", ""tool_name"": ""ls"", ""cvm_memory"": ""2 GB"", ""cvm_version"": ""name_11"", ""cvm_cpu_type"": ""name_9"", ""tool_version"": ""1.0"", ""host_cpu_type"": ""name_9"", ""component_name"": ""cvm"", ""host_memory_type"": ""name_12"", ""component_version"": ""name_11"", ""host_cpu_isolation"": {""host"": {""vm"": ""1-3,5-22,25-27,29-46,49-51,53-70,73-75,77-94"", ""dpdk"": ""23,47,71,95"", ""host"": ""0,48"", ""spdk"": ""4,24,28,52,72,76""}}, ""host_manufacturer_name"": ""name_10""}",d9f865f6-6016-48d0-8501-fb635c192b14,48859b99-a7bd-42e2-ae5c-aa09fc5d9d18,qta,qta_task_result,14525532.0,1,404,2020-12-26 16:03:46.02342+08,2020-12-26 16:03:46.865918+08,"{""component"": {""ls"": [16998]}}",
